Date,Open,High,Low,Close
2018-04-22 11-PM,8821.51,8835.36,8760,8838
2018-04-23 12-AM,8807,8838.8,8765.01,8860.05
2018-04-23 01-AM,8838,8860.05,8790.99,8859.45
2018-04-23 02-AM,8860.05,8868.7,8832.78,8880
2018-04-23 03-AM,8859.45,8880,8824.69,8830.08
2018-04-23 04-AM,8880,8887.08,8824,8860.7
2018-04-23 05-AM,8830.08,8870,8824.78,8868
2018-04-23 06-AM,8860.7,8900,8825,8865.11
2018-04-23 07-AM,8868,8900,8865,8900.16
2018-04-23 08-AM,8865.11,8940,8865.11,8876.01
2018-04-23 09-AM,8900.16,8934.97,8851.14,8887.68
2018-04-23 10-AM,8876.01,8929.8,8875.74,8891
2018-04-23 11-AM,8887.68,8925.99,8863.19,8924.61
2018-04-23 12-PM,8891,8937,8875.3,8892
2018-04-23 01-PM,8924.61,8930,8865,8876.66
2018-04-23 02-PM,8892,8905,8860.11,8901.1
2018-04-23 03-PM,8876.66,8921,8876.66,8870
2018-04-23 04-PM,8901.1,8924.22,8870,8826
2018-04-23 05-PM,8870,8884,8824.01,8870
2018-04-23 06-PM,8826,8878,8824,8810.1
2018-04-23 07-PM,8870,8877.9,8809,8879
2018-04-23 08-PM,8810.1,8880,8803.01,8872.1
2018-04-23 09-PM,8879,8891.87,8871,8862
2018-04-23 10-PM,8872.1,8885,8862,8870.01
2018-04-23 11-PM,8862,8889,8862,8962.79
2018-04-24 12-AM,8870.01,8985,8870.01,8970
2018-04-24 01-AM,8962.79,8998,8960,9050
2018-04-24 02-AM,8970,9050,8970,9085
2018-04-24 03-AM,9050,9100,9050,9125.2
2018-04-24 04-AM,9085,9127.05,9075,9151
2018-04-24 05-AM,9125.2,9179.99,9100,9150.1
2018-04-24 06-AM,9151,9189,9130,9080
2018-04-24 07-AM,9150.1,9163.33,9059,9145
2018-04-24 08-AM,9080,9168,9080,9150
2018-04-24 09-AM,9145,9169,9125,9170
2018-04-24 10-AM,9150,9195,9131.02,9180
2018-04-24 11-AM,9170,9200,9160,9250
2018-04-24 12-PM,9180,9250,9161.35,9160.1
2018-04-24 01-PM,9250,9300,9157,9260
2018-04-24 02-PM,9160.1,9260,9110,9309.99
2018-04-24 03-PM,9260,9310,9222.15,9279.7
2018-04-24 04-PM,9309.99,9310,9258.01,9330
2018-04-24 05-PM,9279.7,9335.03,9255.8,9295
2018-04-24 06-PM,9330,9335.03,9277.95,9350
2018-04-24 07-PM,9295,9365,9220.83,9360.2
2018-04-24 08-PM,9350,9377,9319,9372.3
2018-04-24 09-PM,9360.2,9390,9331.7,9455.43
2018-04-24 10-PM,9372.3,9495,9343.62,9555
2018-04-24 11-PM,9455.43,9615,9424.19,9520
2018-04-25 12-AM,9555,9577.71,9419.55,9600
2018-04-25 01-AM,9520,9630,9457,9705.77
2018-04-25 02-AM,9600,9725,9600,9353.2
2018-04-25 03-AM,9705.77,9724.99,9350,9223
2018-04-25 04-AM,9353.2,9542.48,9150,9328
2018-04-25 05-AM,9223,9341.79,9187.92,9420.64
2018-04-25 06-AM,9328,9471.74,9325.7,9397.9
2018-04-25 07-AM,9420.64,9456.17,9360,9270.24
2018-04-25 08-AM,9397.9,9440,9269,9236.2
2018-04-25 09-AM,9270.24,9356.73,9201.18,9056.61
2018-04-25 10-AM,9236.2,9261.25,8910.74,9048.92
2018-04-25 11-AM,9056.61,9101.56,8901,9092.23
2018-04-25 12-PM,9048.92,9139.98,9001.42,8962.04
2018-04-25 01-PM,9092.23,9118.98,8940,8755.09
2018-04-25 02-PM,8962.04,9006.37,8663,8837.5
2018-04-25 03-PM,8755.09,8925.56,8747,8790
2018-04-25 04-PM,8837.5,8868,8711,8995
2018-04-25 05-PM,8790,8999,8765,8915
2018-04-25 06-PM,8995,9015.99,8901,8892.1
2018-04-25 07-PM,8915,8984.53,8890,9004
2018-04-25 08-PM,8892.1,9024.99,8892.1,9100
2018-04-25 09-PM,9004,9100,9004,8904.16
2018-04-25 10-PM,9100,9127.98,8890.01,8825
2018-04-25 11-PM,8904.16,8953.56,8768,8799.98
2018-04-26 12-AM,8825,8851.05,8672,8750.02
2018-04-26 01-AM,8799.98,8871,8724.44,8826.2
2018-04-26 02-AM,8750.02,8889.04,8743.57,8752.14
2018-04-26 03-AM,8826.2,8866.32,8750.8,8892.38
2018-04-26 04-AM,8752.14,8900,8752.14,8875
2018-04-26 05-AM,8892.38,8948.49,8873.17,8852
2018-04-26 06-AM,8875,8940.32,8785.83,8851
2018-04-26 07-AM,8852,8885,8802,8735.96
2018-04-26 08-AM,8851,8888,8680,8773.75
2018-04-26 09-AM,8735.96,8784.99,8680,8850.01
2018-04-26 10-AM,8773.75,8902.67,8723.72,8877
2018-04-26 11-AM,8850.01,8919.9,8830,8921.9
2018-04-26 12-PM,8877,8942.38,8856.49,8811.38
2018-04-26 01-PM,8921.9,8922,8800,8826.55
2018-04-26 02-PM,8811.38,8899.23,8766.6,8824
2018-04-26 03-PM,8826.55,8874.84,8784.03,8895
2018-04-26 04-PM,8824,8898,8812,8856.02
2018-04-26 05-PM,8895,8895,8850,8838.04
2018-04-26 06-PM,8856.02,8895,8825.57,8890
2018-04-26 07-PM,8838.04,8895,8836.42,9100
2018-04-26 08-PM,8890,9100,8864,9042.19
2018-04-26 09-PM,9100,9125,9042.19,9154.58
2018-04-26 10-PM,9042.19,9154.58,9042.19,9199.01
2018-04-26 11-PM,9154.58,9199.02,9148,9138.43
2018-04-27 12-AM,9199.01,9199.02,9111.89,9157.7
2018-04-27 01-AM,9138.43,9169,9120.48,9142.22
2018-04-27 02-AM,9157.7,9169,9132.2,9031.96
2018-04-27 03-AM,9142.22,9160.89,9031.95,9100.1
2018-04-27 04-AM,9031.96,9148.45,9013,9040
2018-04-27 05-AM,9100.1,9131.93,9039.33,9125
2018-04-27 06-AM,9040,9150,9040,9114
2018-04-27 07-AM,9125,9139.99,9070.01,9120.07
2018-04-27 08-AM,9114,9150,9101,9220
2018-04-27 09-AM,9120.07,9239.43,9102.1,9249
2018-04-27 10-AM,9220,9269.98,9175.28,9228.77
2018-04-27 11-AM,9249,9269.98,9200,9156
2018-04-27 12-PM,9228.77,9228.77,9154.62,9100
2018-04-27 01-PM,9156,9185,9055.05,9154
2018-04-27 02-PM,9100,9168.64,9065,9121
2018-04-27 03-PM,9154,9167,9065,9184.99
2018-04-27 04-PM,9121,9190,9111.01,9174.8
2018-04-27 05-PM,9184.99,9198.99,9133.79,9136
2018-04-27 06-PM,9174.8,9196.07,9110,9030.9
2018-04-27 07-PM,9136,9138.8,9001,8873.6
2018-04-27 08-PM,9030.9,9081.95,8870.01,8918
2018-04-27 09-PM,8873.6,8968.41,8850,8905.57
2018-04-27 10-PM,8918,8975.98,8890,8822
2018-04-27 11-PM,8905.57,8920.9,8800,8830.65
2018-04-28 12-AM,8822,8945.59,8800,9013.22
2018-04-28 01-AM,8830.65,9013.22,8830.65,8986.2
2018-04-28 02-AM,9013.22,9039.99,8970.15,9083.52
2018-04-28 03-AM,8986.2,9119.79,8966.71,9060.4
2018-04-28 04-AM,9083.52,9099.15,9038.48,9077.04
2018-04-28 05-AM,9060.4,9089.9,9038.94,9085.04
2018-04-28 06-AM,9077.04,9120,9070,9034.7
2018-04-28 07-AM,9085.04,9099.17,9025.03,9055.69
2018-04-28 08-AM,9034.7,9220,8907.18,9120
2018-04-28 09-AM,9055.69,9155,8950.57,9123.42
2018-04-28 10-AM,9120,9174.51,9085.69,9100
2018-04-28 11-AM,9123.42,9154,9090,9266.53
2018-04-28 12-PM,9100,9290,9090,9241.67
2018-04-28 01-PM,9266.53,9315,9222.66,9220
2018-04-28 02-PM,9241.67,9319.99,9190,9260
2018-04-28 03-PM,9220,9269.86,9165.53,9212.7
2018-04-28 04-PM,9260,9310,9176,9198
2018-04-28 05-PM,9212.7,9250,9198,9290.99
2018-04-28 06-PM,9198,9332.9,9190,9273
2018-04-28 07-PM,9290.99,9311.66,9260.2,9260.7
2018-04-28 08-PM,9273,9346.7,9260.3,9210.73
2018-04-28 09-PM,9260.7,9293.03,9200,9273.3
2018-04-28 10-PM,9210.73,9274.9,9205.16,9271
2018-04-28 11-PM,9273.3,9288.34,9267,9289.9
2018-04-29 12-AM,9271,9340,9265.2,9352.1
2018-04-29 01-AM,9289.9,9397.99,9274.17,9429
2018-04-29 02-AM,9352.1,9450,9340.93,9398
2018-04-29 03-AM,9429,9436.22,9350,9374.5
2018-04-29 04-AM,9398,9410,9359.64,9305.65
2018-04-29 05-AM,9374.5,9399.9,9300,9390.2
2018-04-29 06-AM,9305.65,9392.29,9305.65,9353.01
2018-04-29 07-AM,9390.2,9395,9353,9277.55
2018-04-29 08-AM,9353.01,9399.8,9250,9287.64
2018-04-29 09-AM,9277.55,9328,9220,9249.89
2018-04-29 10-AM,9287.64,9287.64,9200,9264.1
2018-04-29 11-AM,9249.89,9269,9200,9263.2
2018-04-29 12-PM,9264.1,9348.64,9248,9300.4
2018-04-29 01-PM,9263.2,9314.9,9263,9260
2018-04-29 02-PM,9300.4,9350,9253.11,9350
2018-04-29 03-PM,9260,9351.69,9260,9320
2018-04-29 04-PM,9350,9350,9300.01,9309.11
2018-04-29 05-PM,9320,9335,9263,9325.29
2018-04-29 06-PM,9309.11,9340.59,9305,9351.45
2018-04-29 07-PM,9325.29,9351.69,9286.14,9305.64
2018-04-29 08-PM,9351.45,9351.56,9302,9331.44
2018-04-29 09-PM,9305.64,9347,9305.64,9375
2018-04-29 10-PM,9331.44,9395,9320.34,9359.23
2018-04-29 11-PM,9375,9390,9350.6,9351
2018-04-30 12-AM,9359.23,9400.1,9317.99,9346.8
2018-04-30 01-AM,9351,9372.39,9332.22,9354
2018-04-30 02-AM,9346.8,9386.2,9333.53,9299.9
2018-04-30 03-AM,9354,9395.1,9270,9299.2
2018-04-30 04-AM,9299.9,9335.47,9270.67,9333.1
2018-04-30 05-AM,9299.2,9336.57,9286.56,9300
2018-04-30 06-AM,9333.1,9336,9281,9251
2018-04-30 07-AM,9300,9300,9250,9230.32
2018-04-30 08-AM,9251,9269.9,9170,9239
2018-04-30 09-AM,9230.32,9239.07,9200,9292.8
2018-04-30 10-AM,9239,9293.04,9170,9281
2018-04-30 11-AM,9292.8,9292.8,9253.92,9281.34
2018-04-30 12-PM,9281,9300,9253.24,9297
2018-04-30 01-PM,9281.34,9330.55,9281.34,9300
2018-04-30 02-PM,9297,9300,9262.31,9305.5
2018-04-30 03-PM,9300,9309.66,9262.95,9312.13
2018-04-30 04-PM,9305.5,9329.94,9294.7,9321
2018-04-30 05-PM,9312.13,9329.99,9294.7,9340
2018-04-30 06-PM,9321,9340,9320.13,9317
2018-04-30 07-PM,9340,9340,9273.94,9303.5
2018-04-30 08-PM,9317,9339.77,9285.5,9255.7
2018-04-30 09-PM,9303.5,9303.5,9250,9214.89
2018-04-30 10-PM,9255.7,9310.26,9200,9291.05
2018-04-30 11-PM,9214.89,9291.05,9201.14,9016.8
2018-05-01 12-AM,9291.05,9291.05,9002.87,9001.13
2018-05-01 01-AM,9016.8,9064.59,8914.01,9025.06
2018-05-01 02-AM,9001.13,9065,8972.72,8980
2018-05-01 03-AM,9025.06,9063.77,8950.81,9000.7
2018-05-01 04-AM,8980,9050,8954.55,8963.3
2018-05-01 05-AM,9000.7,9000.7,8937,9009
2018-05-01 06-AM,8963.3,9037.3,8950.4,9055
2018-05-01 07-AM,9009,9079.21,8975.48,9098.64
2018-05-01 08-AM,9055,9100,9022.08,9067.1
2018-05-01 09-AM,9098.64,9103.5,9037.01,9037
2018-05-01 10-AM,9067.1,9083.59,9037,9001
2018-05-01 11-AM,9037,9095.57,9001,8953
2018-05-01 12-PM,9001,9021.5,8901,8981.68
2018-05-01 01-PM,8953,9006.28,8901.12,8980
2018-05-01 02-PM,8981.68,9002.92,8900,8985.83
2018-05-01 03-PM,8980,9012.48,8941.29,9022
2018-05-01 04-PM,8985.83,9023.58,8945.55,9037
2018-05-01 05-PM,9022,9037,8990.5,8995
2018-05-01 06-PM,9037,9037,8960,8990
2018-05-01 07-PM,8995,9000,8990,9100
2018-05-01 08-PM,8990,9100,8977,9055.5
2018-05-01 09-PM,9100,9118.2,8970.5,9000.02
2018-05-01 10-PM,9055.5,9098.11,9000.02,9048
2018-05-01 11-PM,9000.02,9058.36,8998.15,8980.8
2018-05-02 12-AM,9048,9060.23,8970.81,8970.29
2018-05-02 01-AM,8980.8,8981.6,8927.73,8967
2018-05-02 02-AM,8970.29,8984.99,8950.64,8948
2018-05-02 03-AM,8967,8985,8942,9004.56
2018-05-02 04-AM,8948,9033.03,8948,9020
2018-05-02 05-AM,9004.56,9058.75,9004.56,9093
2018-05-02 06-AM,9020,9097.9,9003,9070
2018-05-02 07-AM,9093,9098.98,9048,9034.52
2018-05-02 08-AM,9070,9089.97,9032.2,9051
2018-05-02 09-AM,9034.52,9068.75,9034.52,9078.37
2018-05-02 10-AM,9051,9098,9040.01,9080
2018-05-02 11-AM,9078.37,9097,9067,9011.67
2018-05-02 12-PM,9080,9096.99,9011.67,9043
2018-05-02 01-PM,9011.67,9043,8968,9026.3
2018-05-02 02-PM,9043,9067.01,9002.98,9069.7
2018-05-02 03-PM,9026.3,9094,9020,9090
2018-05-02 04-PM,9069.7,9094,9060,9067.02
2018-05-02 05-PM,9090,9115,9065.09,9065.35
2018-05-02 06-PM,9067.02,9098,9065.09,9083
2018-05-02 07-PM,9065.35,9087.91,9020,9119.85
2018-05-02 08-PM,9083,9142.87,9054.01,9136.3
2018-05-02 09-PM,9119.85,9172.85,9113.73,9174.2
2018-05-02 10-PM,9136.3,9174.7,9126.4,9164
2018-05-02 11-PM,9174.2,9190,9128.76,9132
2018-05-03 12-AM,9164,9164,9108.1,9141.33
2018-05-03 01-AM,9132,9167.8,9108.13,9128.21
2018-05-03 02-AM,9141.33,9152.49,9114.41,9128.1
2018-05-03 03-AM,9128.21,9169.34,9115.14,9160
2018-05-03 04-AM,9128.1,9182.85,9125.24,9087.29
2018-05-03 05-AM,9160,9179.87,9087.29,9122.5
2018-05-03 06-AM,9087.29,9141.99,9066,9151.2
2018-05-03 07-AM,9122.5,9167,9114.4,9139.58
2018-05-03 08-AM,9151.2,9160.91,9106,9101.14
2018-05-03 09-AM,9139.58,9155.47,9095.11,9110
2018-05-03 10-AM,9101.14,9154.4,9095.11,9122.43
2018-05-03 11-AM,9110,9145.31,9100.2,9232
2018-05-03 12-PM,9122.43,9249,9099,9340
2018-05-03 01-PM,9232,9340,9173.3,9300
2018-05-03 02-PM,9340,9350,9285.49,9318
2018-05-03 03-PM,9300,9325,9285,9405
2018-05-03 04-PM,9318,9440,9290.95,9450
2018-05-03 05-PM,9405,9450,9323.02,9381.2
2018-05-03 06-PM,9450,9498,9320,9439.1
2018-05-03 07-PM,9381.2,9480,9381.2,9427
2018-05-03 08-PM,9439.1,9479.9,9380,9410.05
2018-05-03 09-PM,9427,9446.64,9406,9441.56
2018-05-03 10-PM,9410.05,9442.9,9401,9494.55
2018-05-03 11-PM,9441.56,9495,9420,9383.5
2018-05-04 12-AM,9494.55,9494.55,9330.68,9417.99
2018-05-04 01-AM,9383.5,9449,9359.88,9400.1
2018-05-04 02-AM,9417.99,9448.28,9364.9,9372.37
2018-05-04 03-AM,9400.1,9446.44,9351.52,9444
2018-05-04 04-AM,9372.37,9445,9372.37,9424.15
2018-05-04 05-AM,9444,9445,9411.23,9469.99
2018-05-04 06-AM,9424.15,9470,9411.23,9480
2018-05-04 07-AM,9469.99,9489,9436.86,9541.2
2018-05-04 08-AM,9480,9550,9457.96,9535
2018-05-04 09-AM,9541.2,9549.9,9448.34,9483.4
2018-05-04 10-AM,9535,9550,9455,9500.1
2018-05-04 11-AM,9483.4,9511,9455,9480
2018-05-04 12-PM,9500.1,9533.48,9455,9462.29
2018-05-04 01-PM,9480,9509.39,9451,9503
2018-05-04 02-PM,9462.29,9510,9451.1,9437.6
2018-05-04 03-PM,9503,9514.1,9400.01,9472.99
2018-05-04 04-PM,9437.6,9472.99,9400,9467.8
2018-05-04 05-PM,9472.99,9516.62,9449.23,9460
2018-05-04 06-PM,9467.8,9493,9430.01,9481
2018-05-04 07-PM,9460,9500,9434.46,9516
2018-05-04 08-PM,9481,9518.6,9470.1,9501.03
2018-05-04 09-PM,9516,9549,9500.16,9521.6
2018-05-04 10-PM,9501.03,9538.1,9491.01,9482.2
2018-05-04 11-PM,9521.6,9540,9482.2,9534.29
2018-05-05 12-AM,9482.2,9538.9,9482.2,9539.02
2018-05-05 01-AM,9534.29,9540,9500.7,9580
2018-05-05 02-AM,9539.02,9600,9539.02,9587.7
2018-05-05 03-AM,9580,9596.86,9575,9581
2018-05-05 04-AM,9587.7,9615.99,9574,9594.5
2018-05-05 05-AM,9581,9595.9,9549.83,9556.81
2018-05-05 06-AM,9594.5,9595,9542,9545.01
2018-05-05 07-AM,9556.81,9587.1,9545.01,9599.9
2018-05-05 08-AM,9545.01,9633.86,9539,9620
2018-05-05 09-AM,9599.9,9628.14,9566.71,9682
2018-05-05 10-AM,9620,9699,9588.14,9640
2018-05-05 11-AM,9682,9700,9620.1,9666
2018-05-05 12-PM,9640,9699.5,9640,9674
2018-05-05 01-PM,9666,9719,9648.8,9700
2018-05-05 02-PM,9674,9718,9670,9667
2018-05-05 03-PM,9700,9724.99,9666,9642.05
2018-05-05 04-PM,9667,9683.48,9625.02,9650
2018-05-05 05-PM,9642.05,9700,9635.3,9619.89
2018-05-05 06-PM,9650,9660,9608.09,9625.14
2018-05-05 07-PM,9619.89,9640,9600,9540
2018-05-05 08-PM,9625.14,9628,9515,9573.12
2018-05-05 09-PM,9540,9597.55,9500,9625.29
2018-05-05 10-PM,9573.12,9644.66,9573,9579.1
2018-05-05 11-PM,9625.29,9650,9579.09,9609
2018-05-06 12-AM,9579.1,9629.67,9545.15,9616
2018-05-06 01-AM,9609,9634.82,9609,9590.59
2018-05-06 02-AM,9616,9645.14,9575.9,9634.12
2018-05-06 03-AM,9590.59,9634.25,9550,9618.81
2018-05-06 04-AM,9634.12,9640,9591.53,9530
2018-05-06 05-AM,9618.81,9618.81,9530,9520
2018-05-06 06-AM,9530,9556.5,9416.2,9512.06
2018-05-06 07-AM,9520,9547.99,9466.45,9441.9
2018-05-06 08-AM,9512.06,9556.39,9409,9403.06
2018-05-06 09-AM,9441.9,9449.9,9402,9420.67
2018-05-06 10-AM,9403.06,9476.99,9403.01,9391
2018-05-06 11-AM,9420.67,9449.89,9389,9401
2018-05-06 12-PM,9391,9442.79,9345.01,9425
2018-05-06 01-PM,9401,9484.88,9390.6,9465
2018-05-06 02-PM,9425,9499,9421.62,9417.52
2018-05-06 03-PM,9465,9469.99,9400,9471.6
2018-05-06 04-PM,9417.52,9487.9,9400.48,9481.22
2018-05-06 05-PM,9471.6,9520.38,9468,9473.19
2018-05-06 06-PM,9481.22,9519,9464.08,9435
2018-05-06 07-PM,9473.19,9497.84,9410.01,9497.22
2018-05-06 08-PM,9435,9565.39,9435,9510
2018-05-06 09-PM,9497.22,9533.99,9470,9533.6
2018-05-06 10-PM,9510,9575.72,9479.65,9560
2018-05-06 11-PM,9533.6,9575.8,9526.5,9450
2018-05-07 12-AM,9560,9575.7,9450,9374.1
2018-05-07 01-AM,9450,9450,9340,9372.4
2018-05-07 02-AM,9374.1,9385.62,9330,9298.9
2018-05-07 03-AM,9372.4,9375.4,9100,9331.6
2018-05-07 04-AM,9298.9,9373.53,9298.7,9400
2018-05-07 05-AM,9331.6,9413.78,9300.56,9418.1
2018-05-07 06-AM,9400,9434.94,9376.55,9357.3
2018-05-07 07-AM,9418.1,9434.19,9317,9435
2018-05-07 08-AM,9357.3,9442.81,9311.01,9324.1
2018-05-07 09-AM,9435,9440.24,9300.1,9315
2018-05-07 10-AM,9324.1,9363,9300.01,9327.6
2018-05-07 11-AM,9315,9371.59,9300.32,9372.74
2018-05-07 12-PM,9327.6,9410,9327.6,9321.4
2018-05-07 01-PM,9372.74,9382.3,9321.4,9340.26
2018-05-07 02-PM,9321.4,9369,9235,9360.3
2018-05-07 03-PM,9340.26,9389,9331.19,9360.48
2018-05-07 04-PM,9360.3,9423.42,9350.14,9395.8
2018-05-07 05-PM,9360.48,9431.87,9359.94,9439.9
2018-05-07 06-PM,9395.8,9460,9384,9477.2
2018-05-07 07-PM,9439.9,9508.58,9415,9490
2018-05-07 08-PM,9477.2,9490,9430,9440
2018-05-07 09-PM,9490,9499.9,9437.63,9368.31
2018-05-07 10-PM,9440,9453.4,9322,9412
2018-05-07 11-PM,9368.31,9416.76,9329.02,9407
2018-05-08 12-AM,9412,9442,9405,9468.9
2018-05-08 01-AM,9407,9470,9406.7,9480.81
2018-05-08 02-AM,9468.9,9481.65,9450.24,9490.01
2018-05-08 03-AM,9480.81,9490.01,9438,9451.5
2018-05-08 04-AM,9490.01,9490.01,9438.03,9366
2018-05-08 05-AM,9451.5,9455,9362.67,9359.2
2018-05-08 06-AM,9366,9404,9342,9390
2018-05-08 07-AM,9359.2,9410,9356,9435
2018-05-08 08-AM,9390,9435.73,9390,9346.5
2018-05-08 09-AM,9435,9435.73,9313,9327.14
2018-05-08 10-AM,9346.5,9366.6,9314.07,9236
2018-05-08 11-AM,9327.14,9356.4,9210,9170
2018-05-08 12-PM,9236,9247.87,9103,9184.55
2018-05-08 01-PM,9170,9211,9150,9155.4
2018-05-08 02-PM,9184.55,9207.78,9150.2,9214.92
2018-05-08 03-PM,9155.4,9214.92,9153.4,9168.9
2018-05-08 04-PM,9214.92,9237,9156.62,9168.6
2018-05-08 05-PM,9168.9,9206.1,9156.11,9242.4
2018-05-08 06-PM,9168.6,9268.43,9130.1,9287.62
2018-05-08 07-PM,9242.4,9287.62,9242.4,9208.17
2018-05-08 08-PM,9287.62,9290.4,9208.17,9220
2018-05-08 09-PM,9208.17,9250.28,9207.1,9244.4
2018-05-08 10-PM,9220,9269.83,9220,9220
2018-05-08 11-PM,9244.4,9287.99,9220,9174.61
2018-05-09 12-AM,9220,9244.8,9170,9192.4
2018-05-09 01-AM,9174.61,9215.4,9170,9155.34
2018-05-09 02-AM,9192.4,9206.18,9130,9090.3
2018-05-09 03-AM,9155.34,9155.34,9056.76,9124.5
2018-05-09 04-AM,9090.3,9124.5,9030,9106
2018-05-09 05-AM,9124.5,9127.5,9060.35,9130.2
2018-05-09 06-AM,9106,9142.3,9085,9085
2018-05-09 07-AM,9130.2,9138.8,9085,9174
2018-05-09 08-AM,9085,9174.88,9063.06,9185.07
2018-05-09 09-AM,9174,9187.3,9139.8,9261.38
2018-05-09 10-AM,9185.07,9276.63,9141,9279.9
2018-05-09 11-AM,9261.38,9295,9224.49,9323.13
2018-05-09 12-PM,9279.9,9370.32,9251.98,9290
2018-05-09 01-PM,9323.13,9324.95,9275,9320
2018-05-09 02-PM,9290,9320,9260.01,9300.05
2018-05-09 03-PM,9320,9342.89,9281.1,9317
2018-05-09 04-PM,9300.05,9318,9288.13,9320
2018-05-09 05-PM,9317,9375,9310,9270
2018-05-09 06-PM,9320,9330,9270,9276.5
2018-05-09 07-PM,9270,9300,9262,9260.01
2018-05-09 08-PM,9276.5,9310.42,9260.01,9235.1
2018-05-09 09-PM,9260.01,9278,9226.1,9324.29
2018-05-09 10-PM,9235.1,9350,9235.1,9293.43
2018-05-09 11-PM,9324.29,9337.4,9280.05,9343
2018-05-10 12-AM,9293.43,9346.49,9293.43,9300.95
2018-05-10 01-AM,9343,9350,9300.95,9291
2018-05-10 02-AM,9300.95,9318.6,9288.5,9323
2018-05-10 03-AM,9291,9324,9289.02,9320
2018-05-10 04-AM,9323,9323,9290.78,9300
2018-05-10 05-AM,9320,9335,9300,9266
2018-05-10 06-AM,9300,9321,9250,9344
2018-05-10 07-AM,9266,9350,9266,9351
2018-05-10 08-AM,9344,9351,9315,9343.29
2018-05-10 09-AM,9351,9360,9302.46,9378
2018-05-10 10-AM,9343.29,9383.51,9330,9160
2018-05-10 05-PM,9359.93,9359.93,9115,9135.11
2018-05-10 06-PM,9160,9178.57,9077,9114.2
2018-05-10 07-PM,9135.11,9159.48,9082.5,9100.01
2018-05-10 08-PM,9114.2,9134.7,9081.5,9112.1
2018-05-10 09-PM,9100.01,9149.6,9100.01,9119.5
2018-05-10 10-PM,9112.1,9138.88,9100,9073.25
2018-05-10 11-PM,9119.5,9136.28,9051,9048.78
2018-05-11 12-AM,9073.25,9094.97,9010,9074.87
2018-05-11 01-AM,9048.78,9093,9021.1,9057
2018-05-11 02-AM,9074.87,9122.2,9057,9032.2
2018-05-11 03-AM,9057,9087.33,9030,9092.36
2018-05-11 04-AM,9032.2,9123.21,9030,9120.1
2018-05-11 05-AM,9092.36,9160.15,9090,8998.58
2018-05-11 06-AM,9120.1,9162.26,8955,8936.9
2018-05-11 07-AM,8998.58,9003.1,8814,8940
2018-05-11 08-AM,8936.9,8988.28,8890,8849.72
2018-05-11 09-AM,8940,8941,8814,8864.9
2018-05-11 10-AM,8849.72,8939.97,8832.44,8791
2018-05-11 11-AM,8864.9,8887.94,8777,8651.4
2018-05-11 12-PM,8791,8791,8605,8683
2018-05-11 01-PM,8651.4,8737.55,8626.83,8798.2
2018-05-11 02-PM,8683,8798.73,8662.52,8708.22
2018-05-11 03-PM,8798.2,8799.5,8700.1,8815.45
2018-05-11 04-PM,8708.22,8815.9,8705.21,8741.29
2018-05-11 05-PM,8815.45,8825,8712.16,8766.2
2018-05-11 06-PM,8741.29,8794.66,8720.03,8774
2018-05-11 07-PM,8766.2,8832.19,8750.13,8626.31
2018-05-11 08-PM,8774,8817.78,8596.95,8565.42
2018-05-11 09-PM,8626.31,8631,8551,8603.1
2018-05-11 10-PM,8565.42,8633.01,8565.42,8581.81
2018-05-11 11-PM,8603.1,8655,8581.81,8640.87
2018-05-12 12-AM,8581.81,8653.33,8581.72,8610
2018-05-12 01-AM,8640.87,8645,8576.28,8605.86
2018-05-12 02-AM,8610,8650,8600.28,8590
2018-05-12 03-AM,8605.86,8649,8551,8580
2018-05-12 04-AM,8590,8625.88,8551.21,8500
2018-05-12 05-AM,8580,8591.05,8500,8524.99
2018-05-12 06-AM,8500,8539.88,8408.37,8513.6
2018-05-12 07-AM,8524.99,8571.36,8500,8405
2018-05-12 08-AM,8513.6,8539.11,8405,8660
2018-05-12 09-AM,8405,8670,8375.02,8754.37
2018-05-12 10-AM,8660,8754.37,8598.45,8720
2018-05-12 11-AM,8754.37,8770,8678.35,8846.68
2018-05-12 12-PM,8720,8867.29,8713.15,8800
2018-05-12 01-PM,8846.68,8878.44,8770.21,8735.85
2018-05-12 02-PM,8800,8808.51,8689,8542.17
2018-05-12 03-PM,8735.85,8735.85,8510,8553.83
2018-05-12 04-PM,8542.17,8632.75,8481,8580
2018-05-12 05-PM,8553.83,8600,8484.61,8542.22
2018-05-12 06-PM,8580,8600,8527.63,8670
2018-05-12 07-PM,8542.22,8670,8542.22,8622
2018-05-12 08-PM,8670,8689.21,8616.28,8566.73
2018-05-12 09-PM,8622,8622,8532.69,8645.55
2018-05-12 10-PM,8566.73,8655,8534.58,8608
2018-05-12 11-PM,8645.55,8680,8607.95,8591.47
2018-05-13 12-AM,8608,8663.16,8582.63,8598.85
2018-05-13 01-AM,8591.47,8629.36,8572.56,8580.1
2018-05-13 02-AM,8598.85,8598.85,8533.61,8595.56
2018-05-13 03-AM,8580.1,8626.48,8523.21,8526.71
2018-05-13 04-AM,8595.56,8617.39,8500.07,8556.15
2018-05-13 05-AM,8526.71,8560,8500.07,8647.9
2018-05-13 06-AM,8556.15,8680,8550,8647.99
2018-05-13 07-AM,8647.9,8659.9,8586.55,8609
2018-05-13 08-AM,8647.99,8663.8,8600,8754.5
2018-05-13 09-AM,8609,8774.89,8586.53,8706.76
