Date,Open,High,Low,Close,Volume From,Volume To
2018-04-24 04-AM,9085,9127.05,9075,9125.2,43185,236920.41
2018-04-24 05-AM,9125.2,9179.99,9100,9151,26.33,240428.15
2018-04-24 06-AM,9151,9189,9130,9150.1,30.45,278778.51
2018-04-24 07-AM,9150.1,9163.33,9059,9080,25.15,228817.37
2018-04-24 08-AM,9080,9168,9080,9145,26.92,245757.88
2018-04-24 09-AM,9145,9169,9125,9150,22.23,203356.76
2018-04-24 10-AM,9150,9195,9131.02,9170,25.78,236463.15
2018-04-24 11-AM,9170,9200,9160,9180,28.81,264643.71
2018-04-24 12-PM,9180,9250,9161.35,9250,43433,267949.83
2018-04-24 01-PM,9250,9300,9157,9160.1,34.03,314846.95
2018-04-24 02-PM,9160.1,9260,9110,9260,30.73,281981.55
2018-04-24 03-PM,9260,9310,9222.15,9309.99,28.46,263929.41
2018-04-24 04-PM,9309.99,9310,9258.01,9279.7,20.76,192774.86
2018-04-24 05-PM,9279.7,9335.03,9255.8,9330,25.28,234970.63
2018-04-24 06-PM,9330,9335.03,9277.95,9295,21.14,196525.85
2018-04-24 07-PM,9295,9365,9220.83,9350,32.19,299611.89
2018-04-24 08-PM,9350,9377,9319,9360.2,26.79,250531.47
2018-04-24 09-PM,9360.2,9390,9331.7,9372.3,22.43,210027.54
2018-04-24 10-PM,9372.3,9495,9343.62,9455.43,31.51,297063.54
2018-04-24 11-PM,9455.43,9615,9424.19,9555,32.36,308099.02
2018-04-25 12-AM,9555,9577.71,9419.55,9520,32.81,312256.29
2018-04-25 01-AM,9520,9630,9457,9600,43209,181751.63
2018-04-25 02-AM,9600,9725,9600,9705.77,29.35,284164.9
2018-04-25 03-AM,9705.77,9724.99,9350,9353.2,35.06,336361.85
2018-04-25 04-AM,9353.2,9542.48,9150,9223,45.47,424479.46
2018-04-25 05-AM,9223,9341.79,9187.92,9328,37.18,344744.1
2018-04-25 06-AM,9328,9471.74,9325.7,9420.64,28.52,268356.27
2018-04-25 07-AM,9420.64,9456.17,9360,9397.9,24.57,231623.59
2018-04-25 08-AM,9397.9,9440,9269,9270.24,30.0,281051.89
2018-04-25 09-AM,9270.24,9356.73,9201.18,9236.2,29.75,275956.08
2018-04-25 10-AM,9236.2,9261.25,8910.74,9056.61,51.53,467842.77
2018-04-25 11-AM,9056.61,9101.56,8901,9048.92,29.56,266573.76
2018-04-25 12-PM,9048.92,9139.98,9001.42,9092.23,19.79,179812.63
2018-04-25 01-PM,9092.23,9118.98,8940,8962.04,33.23,300403.89
2018-04-25 02-PM,8962.04,9006.37,8663,8755.09,51.36,453329.16
2018-04-25 03-PM,8755.09,8925.56,8747,8837.5,39.32,347222.26
2018-04-25 04-PM,8837.5,8868,8711,8790,28.41,249318.69
2018-04-25 05-PM,8790,8999,8765,8995,33.16,294426.77
2018-04-25 06-PM,8995,9015.99,8901,8915,27.19,243685.83
2018-04-25 07-PM,8915,8984.53,8890,8892.1,25.87,231165.23
2018-04-25 08-PM,8892.1,9024.99,8892.1,9004,27.66,248265.98
2018-04-25 09-PM,9004,9100,9004,9100,43366,209012.58
2018-04-25 10-PM,9100,9127.98,8890.01,8904.16,23.94,216618.43
2018-04-25 11-PM,8904.16,8953.56,8768,8825,25.71,227203.51
2018-04-26 12-AM,8825,8851.05,8672,8799.98,31.33,274241.95
2018-04-26 01-AM,8799.98,8871,8724.44,8750.02,25.86,227353.48
2018-04-26 02-AM,8750.02,8889.04,8743.57,8826.2,23.51,207141.56
2018-04-26 03-AM,8826.2,8866.32,8750.8,8752.14,20.75,182898.24
2018-04-26 04-AM,8752.14,8900,8752.14,8892.38,18.97,167780.64
2018-04-26 05-AM,8892.38,8948.49,8873.17,8875,23.26,206858.89
2018-04-26 06-AM,8875,8940.32,8785.83,8852,24.37,215885.67
2018-04-26 07-AM,8852,8885,8802,8851,18.96,167632.35
2018-04-26 08-AM,8851,8888,8680,8735.96,27.34,239569.2
2018-04-26 09-AM,8735.96,8784.99,8680,8773.75,23.96,209442.47
2018-04-26 10-AM,8773.75,8902.67,8723.72,8850.01,43308,244838.29
2018-04-26 11-AM,8850.01,8919.9,8830,8877,16.63,147490.32
2018-04-26 12-PM,8877,8942.38,8856.49,8921.9,45566,91293.21
2018-04-26 01-PM,8921.9,8922,8800,8811.38,43182,206294.16
2018-04-26 02-PM,8811.38,8899.23,8766.6,8826.55,24.68,217788.44
2018-04-26 03-PM,8826.55,8874.84,8784.03,8824,22.91,202266.48
2018-04-26 04-PM,8824,8898,8812,8895,43305,213168.03
2018-04-26 05-PM,8895,8895,8850,8856.02,26.67,236616.44
2018-04-26 06-PM,8856.02,8895,8825.57,8838.04,17.41,154370.03
2018-04-26 07-PM,8838.04,8895,8836.42,8890,20.93,185409.09
2018-04-26 08-PM,8890,9100,8864,9100,39.27,354877.35
2018-04-26 09-PM,9100,9125,9042.19,9042.19,25.27,229750.75
2018-04-26 10-PM,9042.19,9154.58,9042.19,9154.58,21.86,199228.38
2018-04-26 11-PM,9154.58,9199.02,9148,9199.01,31.91,292994.55
2018-04-27 12-AM,9199.01,9199.02,9111.89,9138.43,23.18,212019.41
2018-04-27 01-AM,9138.43,9169,9120.48,9157.7,21.75,198927.34
2018-04-27 02-AM,9157.7,9169,9132.2,9142.22,19.92,182358.03
2018-04-27 03-AM,9142.22,9160.89,9031.95,9031.96,21.97,200225.97
2018-04-27 04-AM,9031.96,9148.45,9013,9100.1,24.85,225914.72
2018-04-27 05-AM,9100.1,9131.93,9039.33,9040,43302,191488.63
2018-04-27 06-AM,9040,9150,9040,9125,43364,199474.71
2018-04-27 07-AM,9125,9139.99,9070.01,9114,43123,210332.17
2018-04-27 08-AM,9114,9150,9101,9120.07,26.59,242918.28
2018-04-27 09-AM,9120.07,9239.43,9102.1,9220,24.74,226693.07
2018-04-27 10-AM,9220,9269.98,9175.28,9249,33.09,305667.26
2018-04-27 11-AM,9249,9269.98,9200,9228.77,22.32,205951.16
2018-04-27 12-PM,9228.77,9228.77,9154.62,9156,30590,99559.74
2018-04-27 01-PM,9156,9185,9055.05,9100,24.54,223856.24
2018-04-27 02-PM,9100,9168.64,9065,9154,24.88,227249.3
2018-04-27 03-PM,9154,9167,9065,9121,20.58,187534.16
2018-04-27 04-PM,9121,9190,9111.01,9184.99,20.66,189317.25
2018-04-27 05-PM,9184.99,9198.99,9133.79,9174.8,24.41,223776.8
2018-04-27 06-PM,9174.8,9196.07,9110,9136,43152,192198.16
2018-04-27 07-PM,9136,9138.8,9001,9030.9,30.48,277218.98
2018-04-27 08-PM,9030.9,9081.95,8870.01,8873.6,32.83,294626.11
2018-04-27 09-PM,8873.6,8968.41,8850,8918,21.54,192045.89
2018-04-27 10-PM,8918,8975.98,8890,8905.57,22.15,197734.36
2018-04-27 11-PM,8905.57,8920.9,8800,8822,25.75,228379.46
2018-04-28 12-AM,8822,8945.59,8800,8830.65,23.22,205572.47
2018-04-28 01-AM,8830.65,9013.22,8830.65,9013.22,20.75,185377.26
2018-04-28 02-AM,9013.22,9039.99,8970.15,8986.2,17.78,160143.58
2018-04-28 03-AM,8986.2,9119.79,8966.71,9083.52,23.69,213615.3
2018-04-28 04-AM,9083.52,9099.15,9038.48,9060.4,43179,181579.38
2018-04-28 05-AM,9060.4,9089.9,9038.94,9077.04,19.48,176487.67
2018-04-28 06-AM,9077.04,9120,9070,9085.04,43300,179191.02
2018-04-28 07-AM,9085.04,9099.17,9025.03,9034.7,23.75,215106.24
2018-04-28 08-AM,9034.7,9220,8907.18,9055.69,53.7,487022.84
2018-04-28 09-AM,9055.69,9155,8950.57,9120,28.25,257041.0
2018-04-28 10-AM,9120,9174.51,9085.69,9123.42,22.77,208139.51
2018-04-28 11-AM,9123.42,9154,9090,9100,19.87,181187.36
2018-04-28 12-PM,9100,9290,9090,9266.53,33.92,312596.36
2018-04-28 01-PM,9266.53,9315,9222.66,9241.67,32.52,301300.74
2018-04-28 02-PM,9241.67,9319.99,9190,9220,43.0,398300.52
2018-04-28 03-PM,9220,9269.86,9165.53,9260,23.37,215359.81
2018-04-28 04-PM,9260,9310,9176,9212.7,34.68,320887.05
2018-04-28 05-PM,9212.7,9250,9198,9198,21.41,197514.1
2018-04-28 06-PM,9198,9332.9,9190,9290.99,28.66,265779.7
2018-04-28 07-PM,9290.99,9311.66,9260.2,9273,21.17,196525.4
2018-04-28 08-PM,9273,9346.7,9260.3,9260.7,32.58,303257.85
2018-04-28 09-PM,9260.7,9293.03,9200,9210.73,43157,242056.13
2018-04-28 10-PM,9210.73,9274.9,9205.16,9273.3,18.84,174253.21
2018-04-28 11-PM,9273.3,9288.34,9267,9271,21.43,198848.83
2018-04-29 12-AM,9271,9340,9265.2,9289.9,26.17,243575.42
2018-04-29 01-AM,9289.9,9397.99,9274.17,9352.1,29.75,278116.59
2018-04-29 02-AM,9352.1,9450,9340.93,9429,33.79,317281.27
2018-04-29 03-AM,9429,9436.22,9350,9398,18.44,173064.66
2018-04-29 04-AM,9398,9410,9359.64,9374.5,21.49,201841.16
2018-04-29 05-AM,9374.5,9399.9,9300,9305.65,19.98,187424.34
2018-04-29 06-AM,9305.65,9392.29,9305.65,9390.2,23.34,218335.07
2018-04-29 07-AM,9390.2,9395,9353,9353.01,20.13,188930.31
2018-04-29 08-AM,9353.01,9399.8,9250,9277.55,25.73,240217.85
2018-04-29 09-AM,9277.55,9328,9220,9287.64,28.55,264558.95
2018-04-29 10-AM,9287.64,9287.64,9200,9249.89,26.42,243978.09
2018-04-29 11-AM,9249.89,9269,9200,9264.1,43274,217813.78
2018-04-29 12-PM,9264.1,9348.64,9248,9263.2,17.74,164753.51
2018-04-29 01-PM,9263.2,9314.9,9263,9300.4,20.98,194827.21
2018-04-29 02-PM,9300.4,9350,9253.11,9260,43333,196436.53
2018-04-29 03-PM,9260,9351.69,9260,9350,22.35,208253.11
2018-04-29 04-PM,9350,9350,9300.01,9320,43150,177363.65
2018-04-29 05-PM,9320,9335,9263,9309.11,21.92,203967.16
2018-04-29 06-PM,9309.11,9340.59,9305,9325.29,43305,224338.0
2018-04-29 07-PM,9325.29,9351.69,9286.14,9351.45,20.28,189182.41
2018-04-29 08-PM,9351.45,9351.56,9302,9305.64,18.66,174003.44
2018-04-29 09-PM,9305.64,9347,9305.64,9331.44,20.96,195579.85
2018-04-29 10-PM,9331.44,9395,9320.34,9375,18.88,176634.07
2018-04-29 11-PM,9375,9390,9350.6,9359.23,17.35,162444.13
2018-04-30 12-AM,9359.23,9400.1,9317.99,9351,28.64,268198.63
2018-04-30 01-AM,9351,9372.39,9332.22,9346.8,21.15,197829.28
2018-04-30 02-AM,9346.8,9386.2,9333.53,9354,20.27,189642.7
2018-04-30 03-AM,9354,9395.1,9270,9299.9,23.15,216180.99
2018-04-30 04-AM,9299.9,9335.47,9270.67,9299.2,18.57,172815.62
2018-04-30 05-AM,9299.2,9336.57,9286.56,9333.1,43301,192891.27
2018-04-30 06-AM,9333.1,9336,9281,9300,22.56,209953.0
2018-04-30 07-AM,9300,9300,9250,9251,21.93,203231.54
2018-04-30 08-AM,9251,9269.9,9170,9230.32,43189,277140.21
2018-04-30 09-AM,9230.32,9239.07,9200,9239,20.51,189088.23
2018-04-30 10-AM,9239,9293.04,9170,9292.8,28.93,267227.58
2018-04-30 11-AM,9292.8,9292.8,9253.92,9281,43120,185461.97
2018-04-30 12-PM,9281,9300,9253.24,9281.34,18.31,170024.69
2018-04-30 01-PM,9281.34,9330.55,9281.34,9297,18.86,175538.1
2018-04-30 02-PM,9297,9300,9262.31,9300,19.92,185150.18
2018-04-30 03-PM,9300,9309.66,9262.95,9305.5,14.17,131724.64
2018-04-30 04-PM,9305.5,9329.94,9294.7,9312.13,19.72,183689.76
2018-04-30 05-PM,9312.13,9329.99,9294.7,9321,20.69,192733.42
2018-04-30 06-PM,9321,9340,9320.13,9340,18.33,171095.34
2018-04-30 07-PM,9340,9340,9273.94,9317,19.89,185088.47
2018-04-30 08-PM,9317,9339.77,9285.5,9303.5,20.92,195028.01
2018-04-30 09-PM,9303.5,9303.5,9250,9255.7,28.97,268614.64
2018-04-30 10-PM,9255.7,9310.26,9200,9214.89,28.28,261879.81
2018-04-30 11-PM,9214.89,9291.05,9201.14,9291.05,19.66,182049.39
2018-05-01 12-AM,9291.05,9291.05,9002.87,9016.8,49.05,447360.77
2018-05-01 01-AM,9016.8,9064.59,8914.01,9001.13,45.55,409827.78
2018-05-01 02-AM,9001.13,9065,8972.72,9025.06,28.25,254597.68
2018-05-01 03-AM,9025.06,9063.77,8950.81,8980,21.18,190689.29
2018-05-01 04-AM,8980,9050,8954.55,9000.7,20.0,180245.62
2018-05-01 05-AM,9000.7,9000.7,8937,8963.3,26.95,241950.29
2018-05-01 06-AM,8963.3,9037.3,8950.4,9009,25.22,226875.21
2018-05-01 07-AM,9009,9079.21,8975.48,9055,20.74,187245.61
2018-05-01 08-AM,9055,9100,9022.08,9098.64,24.75,224538.37
2018-05-01 09-AM,9098.64,9103.5,9037.01,9067.1,17.83,161773.53
2018-05-01 10-AM,9067.1,9083.59,9037,9037,22.92,207467.95
2018-05-01 11-AM,9037,9095.57,9001,9001,21.32,193074.33
2018-05-01 12-PM,9001,9021.5,8901,8953,21.19,189716.54
2018-05-01 01-PM,8953,9006.28,8901.12,8981.68,22.21,198980.27
2018-05-01 02-PM,8981.68,9002.92,8900,8980,23.93,214256.39
2018-05-01 03-PM,8980,9012.48,8941.29,8985.83,43328,144281.16
2018-05-01 04-PM,8985.83,9023.58,8945.55,9022,16.62,149245.5
2018-05-01 05-PM,9022,9037,8990.5,9037,14.35,129210.67
2018-05-01 06-PM,9037,9037,8960,8995,21.95,197527.57
2018-05-01 07-PM,8995,9000,8990,8990,4.0,35946.73
2018-05-01 08-PM,8990,9100,8977,9100,0.4232,3834.32
2018-05-01 09-PM,9100,9118.2,8970.5,9055.5,16497,31204.97
2018-05-01 10-PM,9055.5,9098.11,9000.02,9000.02,27120,42850.93
2018-05-01 11-PM,9000.02,9058.36,8998.15,9048,45292,11161.21
2018-05-02 12-AM,9048,9060.23,8970.81,8980.8,0.8506,7683.85
2018-05-02 01-AM,8980.8,8981.6,8927.73,8970.29,12451,20931.19
2018-05-02 02-AM,8970.29,8984.99,8950.64,8967,0.9199,8249.48
2018-05-02 03-AM,8967,8985,8942,8948,0.9752,8743.38
2018-05-02 04-AM,8948,9033.03,8948,9004.56,18233,112537.61
2018-05-02 05-AM,9004.56,9058.75,9004.56,9020,24.31,219473.37
2018-05-02 06-AM,9020,9097.9,9003,9093,26.72,241325.16
2018-05-02 07-AM,9093,9098.98,9048,9070,24.83,225298.06
2018-05-02 08-AM,9070,9089.97,9032.2,9034.52,43454,182350.85
2018-05-02 09-AM,9034.52,9068.75,9034.52,9051,19.89,180092.08
2018-05-02 10-AM,9051,9098,9040.01,9078.37,25.64,232885.9
2018-05-02 11-AM,9078.37,9097,9067,9080,19.65,178593.96
2018-05-02 12-PM,9080,9096.99,9011.67,9011.67,21.93,198704.91
2018-05-02 01-PM,9011.67,9043,8968,9043,20.51,184621.48
2018-05-02 02-PM,9043,9067.01,9002.98,9026.3,22.98,207618.73
2018-05-02 03-PM,9026.3,9094,9020,9069.7,26.21,237428.14
2018-05-02 04-PM,9069.7,9094,9060,9090,27.47,249552.04
2018-05-02 05-PM,9090,9115,9065.09,9067.02,20.49,186162.19
2018-05-02 06-PM,9067.02,9098,9065.09,9065.35,20.58,186782.95
2018-05-02 07-PM,9065.35,9087.91,9020,9083,25.15,227853.84
2018-05-02 08-PM,9083,9142.87,9054.01,9119.85,43274,214322.39
2018-05-02 09-PM,9119.85,9172.85,9113.73,9136.3,20.97,191815.96
2018-05-02 10-PM,9136.3,9174.7,9126.4,9174.2,23.37,213603.12
2018-05-02 11-PM,9174.2,9190,9128.76,9164,23.86,218657.75
2018-05-03 12-AM,9164,9164,9108.1,9132,30.18,275773.24
2018-05-03 01-AM,9132,9167.8,9108.13,9141.33,21.94,200471.15
2018-05-03 02-AM,9141.33,9152.49,9114.41,9128.21,17.55,160283.76
2018-05-03 03-AM,9128.21,9169.34,9115.14,9128.1,23193,69754.86
2018-05-03 04-AM,9128.1,9182.85,9125.24,9160,17.79,163055.8
2018-05-03 05-AM,9160,9179.87,9087.29,9087.29,25.58,233759.4
2018-05-03 06-AM,9087.29,9141.99,9066,9122.5,26.33,239845.03
2018-05-03 07-AM,9122.5,9167,9114.4,9151.2,43183,222100.92
2018-05-03 08-AM,9151.2,9160.91,9106,9139.58,23.87,217965.6
2018-05-03 09-AM,9139.58,9155.47,9095.11,9101.14,22.59,206022.71
2018-05-03 10-AM,9101.14,9154.4,9095.11,9110,25.79,235446.0
2018-05-03 11-AM,9110,9145.31,9100.2,9122.43,26.54,241975.69
2018-05-03 12-PM,9122.43,9249,9099,9232,40.21,368470.23
2018-05-03 01-PM,9232,9340,9173.3,9340,36.66,339139.27
2018-05-03 02-PM,9340,9350,9285.49,9300,35.81,333602.06
2018-05-03 03-PM,9300,9325,9285,9318,27.79,258507.26
2018-05-03 04-PM,9318,9440,9290.95,9405,41.92,391898.4
2018-05-03 05-PM,9405,9450,9323.02,9450,33.61,316090.31
2018-05-03 06-PM,9450,9498,9320,9381.2,41.03,386638.64
2018-05-03 07-PM,9381.2,9480,9381.2,9439.1,43251,293061.99
2018-05-03 08-PM,9439.1,9479.9,9380,9427,43156,236234.56
2018-05-03 09-PM,9427,9446.64,9406,9410.05,43150,181130.9
2018-05-03 10-PM,9410.05,9442.9,9401,9441.56,43120,189474.36
2018-05-03 11-PM,9441.56,9495,9420,9494.55,26.15,247790.93
2018-05-04 12-AM,9494.55,9494.55,9330.68,9383.5,25.51,239803.03
2018-05-04 01-AM,9383.5,9449,9359.88,9417.99,22.44,210997.24
2018-05-04 02-AM,9417.99,9448.28,9364.9,9400.1,20.37,191729.09
2018-05-04 03-AM,9400.1,9446.44,9351.52,9372.37,22.66,212709.94
2018-05-04 04-AM,9372.37,9445,9372.37,9444,41883,86090.04
2018-05-04 05-AM,9444,9445,9411.23,9424.15,43241,202827.54
2018-05-04 06-AM,9424.15,9470,9411.23,9469.99,22.36,210899.13
2018-05-04 07-AM,9469.99,9489,9436.86,9480,24.47,231519.21
2018-05-04 08-AM,9480,9550,9457.96,9541.2,35.95,341994.67
2018-05-04 09-AM,9541.2,9549.9,9448.34,9535,25.42,241545.15
2018-05-04 10-AM,9535,9550,9455,9483.4,24.78,235272.2
2018-05-04 11-AM,9483.4,9511,9455,9500.1,25.71,243528.61
2018-05-04 12-PM,9500.1,9533.48,9455,9480,22.45,213346.26
2018-05-04 01-PM,9480,9509.39,9451,9462.29,43153,208714.19
2018-05-04 02-PM,9462.29,9510,9451.1,9503,22.35,211955.63
2018-05-04 03-PM,9503,9514.1,9400.01,9437.6,25.86,244638.25
2018-05-04 04-PM,9437.6,9472.99,9400,9472.99,17.24,162604.67
2018-05-04 05-PM,9472.99,9516.62,9449.23,9467.8,18.72,177573.02
2018-05-04 06-PM,9467.8,9493,9430.01,9460,25.45,240831.13
2018-05-04 07-PM,9460,9500,9434.46,9481,43331,187653.9
2018-05-04 08-PM,9481,9518.6,9470.1,9516,43212,209326.07
2018-05-04 09-PM,9516,9549,9500.16,9501.03,22.67,215604.51
2018-05-04 10-PM,9501.03,9538.1,9491.01,9521.6,21.98,209079.46
2018-05-04 11-PM,9521.6,9540,9482.2,9482.2,21.16,201276.48
2018-05-05 12-AM,9482.2,9538.9,9482.2,9534.29,22.45,213690.51
2018-05-05 01-AM,9534.29,9540,9500.7,9539.02,18.68,178086.81
2018-05-05 02-AM,9539.02,9600,9539.02,9580,33.16,317671.54
2018-05-05 03-AM,9580,9596.86,9575,9587.7,29.13,279042.85
2018-05-05 04-AM,9587.7,9615.99,9574,9581,33451,85473.78
2018-05-05 05-AM,9581,9595.9,9549.83,9594.5,22.68,217121.27
2018-05-05 06-AM,9594.5,9595,9542,9556.81,19.34,184987.74
2018-05-05 07-AM,9556.81,9587.1,9545.01,9545.01,24.16,230982.01
2018-05-05 08-AM,9545.01,9633.86,9539,9599.9,26.21,251321.44
2018-05-05 09-AM,9599.9,9628.14,9566.71,9620,43366,221882.76
2018-05-05 10-AM,9620,9699,9588.14,9682,21.89,211339.86
2018-05-05 11-AM,9682,9700,9620.1,9640,43341,280672.04
2018-05-05 12-PM,9640,9699.5,9640,9666,20.56,198733.23
2018-05-05 01-PM,9666,9719,9648.8,9674,34.23,331487.03
2018-05-05 02-PM,9674,9718,9670,9700,43458,233771.67
2018-05-05 03-PM,9700,9724.99,9666,9667,43238,179435.19
2018-05-05 04-PM,9667,9683.48,9625.02,9642.05,24.98,241139.58
2018-05-05 05-PM,9642.05,9700,9635.3,9650,19.79,191335.93
2018-05-05 06-PM,9650,9660,9608.09,9619.89,22.89,220479.57
2018-05-05 07-PM,9619.89,9640,9600,9625.14,24442,121775.69
2018-05-05 08-PM,9625.14,9628,9515,9540,29.88,286122.34
2018-05-05 09-PM,9540,9597.55,9500,9573.12,23.79,227126.05
2018-05-05 10-PM,9573.12,9644.66,9573,9625.29,43240,192394.01
2018-05-05 11-PM,9625.29,9650,9579.09,9579.1,23.99,230470.05
2018-05-06 12-AM,9579.1,9629.67,9545.15,9609,29.32,281213.87
2018-05-06 01-AM,9609,9634.82,9609,9616,18.91,181911.43
2018-05-06 02-AM,9616,9645.14,9575.9,9590.59,19.59,188262.96
2018-05-06 03-AM,9590.59,9634.25,9550,9634.12,21.98,210965.84
2018-05-06 04-AM,9634.12,9640,9591.53,9618.81,21.79,209686.5
2018-05-06 05-AM,9618.81,9618.81,9530,9530,43428,230543.98
2018-05-06 06-AM,9530,9556.5,9416.2,9520,33.77,320399.9
2018-05-06 07-AM,9520,9547.99,9466.45,9512.06,25.35,240861.61
2018-05-06 08-AM,9512.06,9556.39,9409,9441.9,43244,232131.69
2018-05-06 09-AM,9441.9,9449.9,9402,9403.06,24.13,227236.79
2018-05-06 10-AM,9403.06,9476.99,9403.01,9420.67,22.17,209246.7
2018-05-06 11-AM,9420.67,9449.89,9389,9391,22.99,216490.14
2018-05-06 12-PM,9391,9442.79,9345.01,9401,34.13,320252.31
2018-05-06 01-PM,9401,9484.88,9390.6,9425,23.73,223852.63
2018-05-06 02-PM,9425,9499,9421.62,9465,43181,210963.76
2018-05-06 03-PM,9465,9469.99,9400,9417.52,19.77,186691.47
2018-05-06 04-PM,9417.52,9487.9,9400.48,9471.6,21.34,201749.17
2018-05-06 05-PM,9471.6,9520.38,9468,9481.22,21.56,204649.51
2018-05-06 06-PM,9481.22,9519,9464.08,9473.19,17.94,170248.89
2018-05-06 07-PM,9473.19,9497.84,9410.01,9435,43146,143752.77
2018-05-06 08-PM,9435,9565.39,9435,9497.22,29.35,278929.27
2018-05-06 09-PM,9497.22,9533.99,9470,9510,19.67,186884.22
2018-05-06 10-PM,9510,9575.72,9479.65,9533.6,17.78,169678.29
2018-05-06 11-PM,9533.6,9575.8,9526.5,9560,43364,201494.55
2018-05-07 12-AM,9560,9575.7,9450,9450,19.18,182829.21
2018-05-07 01-AM,9450,9450,9340,9374.1,43366,224190.8
2018-05-07 02-AM,9374.1,9385.62,9330,9372.4,21.21,198385.21
2018-05-07 03-AM,9372.4,9375.4,9100,9298.9,35.55,329905.95
2018-05-07 04-AM,9298.9,9373.53,9298.7,9331.6,23.91,223171.43
2018-05-07 05-AM,9331.6,9413.78,9300.56,9400,43455,197476.4
2018-05-07 06-AM,9400,9434.94,9376.55,9418.1,24.69,232075.43
2018-05-07 07-AM,9418.1,9434.19,9317,9357.3,25.96,243196.99
2018-05-07 08-AM,9357.3,9442.81,9311.01,9435,43373,282271.6
2018-05-07 09-AM,9435,9440.24,9300.1,9324.1,24.88,232992.22
2018-05-07 10-AM,9324.1,9363,9300.01,9315,24.27,226455.46
2018-05-07 11-AM,9315,9371.59,9300.32,9327.6,25.22,235399.88
2018-05-07 12-PM,9327.6,9410,9327.6,9372.74,43370,253944.45
2018-05-07 01-PM,9372.74,9382.3,9321.4,9321.4,23.97,224170.52
2018-05-07 02-PM,9321.4,9369,9235,9340.26,25.43,236542.85
2018-05-07 03-PM,9340.26,9389,9331.19,9360.3,19.57,183236.24
2018-05-07 04-PM,9360.3,9423.42,9350.14,9360.48,43421,160706.46
2018-05-07 05-PM,9360.48,9431.87,9359.94,9395.8,23.39,219735.63
2018-05-07 06-PM,9395.8,9460,9384,9439.9,20.94,197264.82
2018-05-07 07-PM,9439.9,9508.58,9415,9477.2,43426,209147.96
2018-05-07 08-PM,9477.2,9490,9430,9490,43425,199738.93
2018-05-07 09-PM,9490,9499.9,9437.63,9440,43238,175333.88
2018-05-07 10-PM,9440,9453.4,9322,9368.31,25.59,240133.63
2018-05-07 11-PM,9368.31,9416.76,9329.02,9412,20.65,193572.19
2018-05-08 12-AM,9412,9442,9405,9407,21.42,201914.65
2018-05-08 01-AM,9407,9470,9406.7,9468.9,16.16,152777.98
2018-05-08 02-AM,9468.9,9481.65,9450.24,9480.81,19.43,183904.5
2018-05-08 03-AM,9480.81,9490.01,9438,9490.01,23.62,223606.0
2018-05-08 04-AM,9490.01,9490.01,9438.03,9451.5,43423,180723.7
2018-05-08 05-AM,9451.5,9455,9362.67,9366,19.98,188116.71
2018-05-08 06-AM,9366,9404,9342,9359.2,26.66,249856.02
2018-05-08 07-AM,9359.2,9410,9356,9390,21.45,201386.09
2018-05-08 08-AM,9390,9435.73,9390,9435,43214,226237.11
2018-05-08 09-AM,9435,9435.73,9313,9346.5,43277,243963.37
2018-05-08 10-AM,9346.5,9366.6,9314.07,9327.14,24.38,227774.63
2018-05-08 11-AM,9327.14,9356.4,9210,9236,35.44,328727.55
2018-05-08 12-PM,9236,9247.87,9103,9170,38.94,356700.2
2018-05-08 01-PM,9170,9211,9150,9184.55,25.53,234470.66
2018-05-08 02-PM,9184.55,9207.78,9150.2,9155.4,43184,232375.85
2018-05-08 03-PM,9155.4,9214.92,9153.4,9214.92,43423,175433.47
2018-05-08 04-PM,9214.92,9237,9156.62,9168.9,22.37,205820.13
2018-05-08 05-PM,9168.9,9206.1,9156.11,9168.6,21.71,199399.46
2018-05-08 06-PM,9168.6,9268.43,9130.1,9242.4,43333,194157.82
2018-05-08 07-PM,9242.4,9287.62,9242.4,9287.62,16.18,149792.04
2018-05-08 08-PM,9287.62,9290.4,9208.17,9208.17,18.25,168791.92
2018-05-08 09-PM,9208.17,9250.28,9207.1,9220,15.18,140084.47
2018-05-08 10-PM,9220,9269.83,9220,9244.4,20.25,187257.56
2018-05-08 11-PM,9244.4,9287.99,9220,9220,18.85,174530.37
2018-05-09 12-AM,9220,9244.8,9170,9174.61,21.86,201334.99
2018-05-09 01-AM,9174.61,9215.4,9170,9192.4,43116,147215.53
2018-05-09 02-AM,9192.4,9206.18,9130,9155.34,23.14,212307.0
2018-05-09 03-AM,9155.34,9155.34,9056.76,9090.3,26.72,242949.5
2018-05-09 04-AM,9090.3,9124.5,9030,9124.5,43239,176998.64
2018-05-09 05-AM,9124.5,9127.5,9060.35,9106,19.84,180287.57
2018-05-09 06-AM,9106,9142.3,9085,9130.2,18.65,169991.6
2018-05-09 07-AM,9130.2,9138.8,9085,9085,43153,200950.85
2018-05-09 08-AM,9085,9174.88,9063.06,9174,43306,228989.13
2018-05-09 09-AM,9174,9187.3,9139.8,9185.07,19.83,181685.36
2018-05-09 10-AM,9185.07,9276.63,9141,9261.38,31.62,290199.81
2018-05-09 11-AM,9261.38,9295,9224.49,9279.9,25.17,233065.0
2018-05-09 12-PM,9279.9,9370.32,9251.98,9323.13,43302,196290.49
2018-05-09 01-PM,9323.13,9324.95,9275,9290,20.43,189983.39
2018-05-09 02-PM,9290,9320,9260.01,9320,43212,204790.11
